,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
56,688766.SH,20210119,20210119,20200930,1,1,3,1.75,1.75,463693196.92,463693196.92,,,,,,,,,,,,,,,,,,,417870696.66,356245315.03,,,533253.78,11759767.03,14359773.49,-1412167.49,-1759904.45,,,,,,,,,,,48600237.71,2337500.0,2813.0,,50934924.71,3911021.85,47023902.86,47023902.86,,,47023902.86,47023902.86,,,,,,,29839965.01,-386100.0,2311476.74,,,,,,,,,,,,,,,1
57,688059.SH,20210120,20210120,20200930,1,1,3,,,220863594.98,220863594.98,,,,,,,,,,,,,,,,,,,150812898.51,109048503.69,,,2197001.23,7647273.52,11503115.49,4019888.73,-946076.18,,,,,,,,,,,71969396.72,3014.07,1513356.0,,70459054.79,9055808.5,61403246.29,61403246.29,,,61403246.29,61403246.29,,,,,,,13894640.34,3989022.91,111948.56,,,,,,,,,,,,,,,0
58,688359.SH,20210126,20210126,20200930,1,1,3,0.44,0.44,188240805.06,188240805.06,,,,,,,,,,,,,,,,271257.55,,,152587297.11,114064215.76,,,1157047.83,16506153.75,9860219.14,387107.73,-119813.05,,,,,,,,,,,38339978.54,474235.85,684847.24,,38129367.15,4704345.19,33425021.96,30599232.87,2825789.09,,33425021.96,30599232.87,2825789.09,,,,,,10265232.27,85040.23,64793.61,,,,,,,,,,,,,,,1
59,688728.SH,20210225,20210225,20200930,1,1,3,0.31,0.26,4649281466.0,4649281466.0,,,,,,,,,,,,,,,,4921810.0,,,3975170992.0,3409546624.0,,,8115078.0,84187271.0,87978878.0,55072446.0,-57302499.0,,,,,,,,,,,690263960.0,46255.0,12829788.0,,677480427.0,52612181.0,624868246.0,624868246.0,,575630.0,625443876.0,625443876.0,,,,,,,262991752.0,40535537.0,-4355.95,,,,,,,,,,,,,,,1
60,688707.SH,20210105,20210105,20200930,1,1,3,-0.4,-0.4,684073774.41,684073774.41,,,,,,,,,,,,,,,,-2728251.48,-2728251.48,,847155945.39,662525276.12,,,7910924.94,6933941.02,54736788.46,30986410.65,-10941227.73,,,,,,,,,,,-159237949.36,1106944.17,1782657.91,,-159913663.1,-27521314.09,-132392349.01,-132392349.01,,,-132392349.01,-132392349.01,,,,,,,44089551.96,30535589.22,927874.46,,,,,,,,,,,,,,,1
61,300933.SZ,20210105,20210105,20200930,1,1,3,0.18,0.18,1434068092.48,1434068092.48,,,,,,,,,,,,,,,,120000.0,,,1363996926.16,1198440447.86,,,6930619.23,65004353.07,18749280.88,21544542.49,-593359.33,,,,,,,,,,,71258692.59,1162696.0,129271.4,,72292117.19,8681935.09,63610182.1,64436682.57,-826500.47,,63610182.1,64436682.57,-826500.47,,,,,,44762039.8,23094600.71,3445608.89,,,,,,,,,,,,,,,1
62,300940.SZ,20210115,20210115,20200930,1,1,3,0.6964,0.6964,713684270.91,713684270.91,,,,,,,,,,,,,,,,192612.71,,,650539558.37,577472255.04,,,3390787.39,16274110.68,17228534.07,-2210052.94,-6775943.82,,,,,,,,,,,69557806.09,,258898.0,,69298908.09,7447515.9,61851392.19,61851392.19,,425046.88,62276439.07,62276439.07,,,,,,,29632294.91,349639.14,677109.97,,,,,,,,,,,,,,,0
63,605077.SH,20210120,20210120,20200930,1,1,3,2.68,2.68,988301302.42,988301302.42,,,,,,,,,,,,,,,,14199021.82,14923997.74,,750157894.32,654883873.31,,,7493714.36,12068317.31,32468298.19,5344789.94,,,,,,,,,,,,272489209.55,1075663.58,5475123.12,,268089750.01,34189380.63,233900369.38,233900369.38,,1210.06,233901579.44,233901579.44,,,,,,,39921370.06,6232051.55,1657866.66,,,,,,,,,,,,,,,0
64,301046.SZ,20210120,20210120,20200930,1,1,3,0.46,0.46,277450619.29,277450619.29,,,,,,,,,,,,,,,45242.16,1818529.75,,,226101488.44,200280050.28,,,1087803.34,6344485.42,9788471.85,-1572099.19,-174169.26,,,,,,,,,,,58954020.58,22017.99,385449.14,,58590589.43,7344547.11,51246042.32,51246041.82,0.5,,51246042.32,51246041.82,0.5,,,,,,8089504.88,,1688289.69,,,,,,,,,,,,,,,1
65,301033.SZ,20210209,20210209,20200930,1,1,3,0.47,0.47,81615603.08,81615603.08,,,,,,,,,,,,,,,750595.56,3312804.64,,,63923845.85,12778074.18,,,767534.85,25328203.53,12854311.67,64216.46,-410507.76,,,,,,,,,,,27178752.62,7422.15,365509.5,,26820665.27,3763987.2,23056678.07,23135058.49,-78380.42,,23056678.07,23135058.49,-78380.42,,,,,,11706352.06,,86634.79,,,,,,,,,,,,,,,1
66,688601.SH,20210225,20210225,20200930,1,1,3,1.15,1.15,413169112.67,413169112.67,,,,,,,,,,,,,,,-467640.34,3093257.84,,,364981249.35,287913846.1,,,1100886.56,21720432.71,12029051.82,3878805.03,-8010600.84,,,,,,,,,,,59940786.78,1000.83,41126.3,,59900661.31,6244027.75,53656633.56,55095622.95,-1438989.39,,53656633.56,55095622.95,-1438989.39,,,,,,27170646.24,38545.85,210243.89,,,,,,,,,,,,,,,1
67,300935.SZ,20210106,20210106,20200930,1,1,3,1.0,1.0,99196898.82,99196898.82,,,,,,,,,,,,,,,,2185294.53,,,64700999.58,977971.4,,,1344043.71,31745466.66,11326081.74,-500428.19,,,,,,,,,,,,46223899.8,0.21,569.25,,46223330.76,3651337.25,42571993.51,42571993.51,,,42571993.51,42571993.51,,,,,,,19269949.04,,518805.94,,,,,,,,,,,,,,,0
68,688070.SH,20210121,20210121,20200930,1,1,3,0.32,0.32,163685031.06,163685031.06,,,,,,,,,,,,,,,-245101.52,2258643.76,-86420.41,,151741834.8,65954015.48,,,1190318.38,34602423.0,24436356.91,370263.39,-599683.57,,,,,,,,,,,25148742.22,82029.93,3117423.53,,22113348.62,2004115.44,20109233.18,20955899.16,-846665.98,,20109233.18,20955899.16,-846665.98,,,,,,22685244.55,60772.57,161260.45,,,,,,,,,,,,,,,0
69,688665.SH,20210121,20210121,20200930,1,1,3,0.89,0.89,179324562.52,179324562.52,,,,,,,,,,,,,,,,,,,133703712.0,95423426.3,,,1267800.81,12160205.93,8866105.82,573505.92,-1109906.51,,,,,,,,,,,56508661.93,1269.45,3673457.12,,52836474.26,6563207.61,46273266.65,46604226.27,-330959.62,,46273266.65,46604226.27,-330959.62,,,,,,13915500.61,472365.24,214350.41,,,,,,,,,,,,,,,0
70,688121.SH,20210127,20210127,20200930,1,1,3,1.2,1.2,1882574855.76,1882574855.76,,,,,,,,,,,,,,,,6403856.99,6352275.87,,1694487433.17,1522900573.06,,,6401572.59,13907298.56,43418638.9,6162753.47,-20653.28,,,,,,,,,,,216955199.03,1230.0,115953.54,,216840475.49,34848342.12,181992133.37,181992133.37,,56539.82,182048673.19,182048673.19,,,,,,,87344243.92,5192737.34,3006044.04,,,,,,,,,,,,,,,1
71,301069.SZ,20210209,20210209,20200930,1,1,3,0.3906,0.3906,466806957.24,466806957.24,,,,,,,,,,,,,,,2883908.2,782306.86,,,307539195.8,222975974.65,,,6092405.23,30998344.91,30886327.25,-646739.2,,,,,,,,,,,,166968530.02,721542.7,1887005.26,,165803067.46,24942432.08,140860635.38,140860635.38,,,140860635.38,140860635.38,,,,,,,17094689.53,,941546.2,,,,,,,,,,,,,,,1
72,688272.SH,20210120,20210120,20200930,1,1,3,0.8,0.8,215908101.42,215908101.42,,,,,,,,,,,,,,,,,,,174274357.96,121913427.61,,,1517758.92,5705127.83,18578784.71,2451416.93,-1606670.0,,,,,,,,,,,48528516.65,,801.72,,48527714.93,6521195.69,42006519.24,42082794.7,-76275.46,,42006519.24,42082794.7,-76275.46,,,,,,22200721.92,2159781.0,101913.73,,,,,,,,,,,,,,,1
73,300941.SZ,20210121,20210121,20200930,1,1,3,0.7,0.7,342733242.43,342733242.43,,,,,,,,,,,,,,,,3993514.6,,,270417371.78,222716980.44,,,994981.86,11098372.92,9082667.81,155236.92,235042.73,,,,,,,,,,,84960339.4,5165.95,161.94,,84965343.41,13344330.06,71621013.35,71621013.35,,,71621013.35,71621013.35,,,,,,,24075041.22,,16655.46,,,,,,,,,,,,,,,0
74,300947.SZ,20210128,20210128,20200930,1,1,3,1.66,1.66,611563536.28,611563536.28,,,,,,,,,,,,,,,,10991299.94,1266909.11,,528360631.81,432238168.01,,,2790900.44,17666363.53,71837177.2,-8175.86,,,,,,,,,,,,102038472.7,691172.97,514977.92,,102214667.75,29058817.24,73155850.51,67137377.19,6018473.32,-4633773.95,68522076.56,62503603.24,6018473.32,,,,,,3708693.52,282488.01,667671.36,,,,,,,,,,,,,,,0
75,605268.SH,20210128,20210128,20200930,1,1,3,0.4,0.4,1388165231.2,1388165231.2,,,,,,,,,,,,,,,,-565041.17,,,1222374808.97,971076970.32,,,11350823.66,145195164.93,53934362.28,-9295780.58,-1688098.02,,,,,,,,,,,183776113.64,1671175.85,5214271.68,,180233017.81,33701479.97,146531537.84,146690623.59,-159085.75,8005.77,146539543.61,146698629.36,-159085.75,,,,,,30823023.5,719155.07,10323189.81,,,,,,,,,,,,,,,0
76,688787.SH,20210204,20210204,20200930,1,1,3,1.61,1.61,142773549.92,142773549.92,,,,,,,,,,,,,,,1680006.78,5890034.23,,,100662573.34,44171314.42,,,1450491.99,7066644.94,18465813.98,549611.62,-322060.01,,,,,,,,,,,57421389.77,615640.54,69169.31,,57967861.0,6148928.22,51818932.78,51818932.78,,-30237.16,51788695.62,51788695.62,,,,,,,28621698.88,,92150.4,,,,,,,,,,,,,,,1
77,300936.SZ,20210107,20210107,20200930,1,1,3,0.7461,0.7461,153008713.38,153008713.38,,,,,,,,,,,,,,,,893749.74,,,105219614.19,83264005.56,,,1693935.24,4073222.25,7890815.2,863085.16,,,,,,,,,,,,55421748.75,14078.01,4576.9,,55431249.86,13351986.52,42079263.34,42079263.34,,,42079263.34,42079263.34,,,,,,,3879453.88,208338.2,645712.21,,,7890815.2,,,,,,,,,,,,0
78,300942.SZ,20210121,20210121,20200930,1,1,3,0.14,0.14,186494430.62,186494430.62,,,,,,,,,,,,,,,1097260.27,5352988.05,-161312.09,,141936727.46,38898660.95,,,1392520.81,26226320.71,29241144.34,1170135.63,-13223680.33,,,,,,,,,,,58981752.58,20107.12,1146783.88,,57855075.82,5945887.54,51909188.28,51895537.53,13650.75,-78983.41,51830204.87,51816554.12,13650.75,,,,,,30478620.64,354479.33,274389.26,,,,,,,,,,,,,,,0
79,605398.SH,20210107,20210107,20200930,1,1,3,1.27,1.27,371202500.31,371202500.31,,,,,,,,,,,,,,,,,,,322291258.78,226501284.45,,,1374932.91,16485650.35,30615789.53,307662.65,,,,,,,,,,,,60752465.33,52945.33,250647.93,,60554762.73,3670665.1,56884097.63,56889626.7,-5529.07,,56884097.63,56889626.7,-5529.07,,,,,,41541115.85,1889076.49,1666548.2,,,,,,,,,,,,,,,0
80,300943.SZ,20210122,20210122,20200930,1,1,3,0.57,0.57,375785594.25,375785594.25,,,,,,,,,,,,,,,,432311.3,,,315382209.53,253800380.09,,,3338850.27,15661582.78,15987398.28,-210907.8,-4140755.9,,,,,,,,,,,62286548.28,3684091.37,1696.66,,65968942.99,8371536.86,57597406.13,57597406.13,,,57597406.13,57597406.13,,,,,,,19633222.44,,1356117.8,,,,,,,,,,,,,,,0
81,300945.SZ,20210122,20210122,20200930,1,1,3,0.36,0.36,580432253.85,580432253.85,,,,,,,,,,,,,,,,,,,518635518.49,405351655.72,,,6377311.44,78700615.87,26090616.32,97646.88,-1053759.33,,,,,,,,,,,71825811.78,62618.62,233468.63,,71654961.77,16374530.66,55280431.11,55280431.11,,,55280431.11,55280431.11,,,,,,,379029.31,,868717.87,,,,,,,,,,,,,,,0
82,688183.SH,20210129,20210129,20200930,1,1,3,0.59,0.59,2810583223.93,2810583223.93,,,,,,,,,,,,,,,,,,,2391313952.81,1987801242.03,,,14736842.08,47214646.66,140340693.24,33729284.71,-37227064.59,,,,,,,,,,,449358931.89,84470.91,2179561.19,,447263841.61,54329990.53,392933851.08,392933851.08,,-1269630.02,391664221.06,391664221.06,,,,,,,130369620.36,31007591.29,788979.62,,,,,,,,,,,,,,,0
83,688677.SH,20210129,20210129,20200930,1,1,3,1.16,1.16,198875360.94,198875360.94,,,,,,,,,,,,,,,,-363971.08,-363971.08,,120836433.78,70016520.6,,,2305848.35,3466113.49,21752245.15,2677818.61,-1445181.92,,,,,,,,,,,87742498.89,18030.43,28673.3,,87731856.02,12410132.19,75321723.83,75413884.4,-92160.57,-1270640.5,74051083.33,74143243.9,-92160.57,,,,,,18879475.54,1393852.12,206221.71,,,,,,,,,,,,,,,0
84,300948.SZ,20210129,20210129,20200930,1,1,3,0.76,0.76,226710734.96,226710734.96,,,,,,,,,,,,,,,,1345292.32,1345292.32,,167746230.64,126244445.06,,,2818025.05,2522304.79,18590033.19,2067446.61,,,,,,,,,,,,60380468.49,2000864.6,241981.83,,62139351.26,8718919.11,53420432.15,53420432.15,,,53420432.15,53420432.15,,,,,,,10396829.59,2179221.33,163963.69,,,,,,,,,,,,,,,0
85,300937.SZ,20210108,20210108,20200930,1,1,3,0.45,0.45,2023890397.57,2023890397.57,,,,,,,,,,,,,,,,157968.88,-237629.32,,1990402994.89,1860471065.45,,,3960090.99,90563158.6,17336520.17,2676775.14,-4431143.75,,,,,,,,,,,34374589.72,2202184.78,450275.98,,36126498.52,5805048.77,30321449.75,32418281.47,-2096831.72,,30321449.75,32418281.47,-2096831.72,,,,,,,1388434.1,1444857.48,,,,,,,,,,,,,,,0
86,301013.SZ,20210129,20210129,20200930,1,1,3,0.53,0.53,299095699.79,299095699.79,,,,,,,,,,,,,,,,2497532.57,,,243531004.33,193395548.46,,,1636228.01,13610237.38,15102706.28,-1599578.3,-7282500.9,,,,,,,,,,,69444996.67,264011.74,322541.07,,69386467.34,7779010.73,61607456.61,61521279.47,86177.14,-123237.03,61484219.58,61398042.44,86177.14,,,,,,21078164.0,,1338980.32,,,,,,,,,,,,,,,1
87,300547.SZ,20201020,20201020,20200930,1,1,3,0.3299,0.3299,442963358.53,442963358.53,,,,,,,,,,,,,,,,-46005.69,,,375149194.96,311812625.61,,,3582876.32,24728167.87,16574881.98,-1609854.53,-3884673.35,,,,,,,,,,,82618624.56,932.2,1199991.65,,81419565.11,9872872.01,71546693.1,71546693.1,,,71546693.1,71546693.1,,86586638.24,,,,,17622633.32,,1658626.14,,,,,,,,,,,,,,,1
88,600732.SH,20201020,20201020,20200930,1,1,3,0.1392,0.1392,6256109013.84,6256109013.84,,,,,,,,,,,,,,,-670215.3,3732788.02,,,5961807650.98,5418369329.51,,,7547827.22,37903229.56,135884978.94,116620574.39,-1220451.19,,,,,,,,,,,449814296.89,748299.52,19498401.93,,431064194.48,57185376.57,373878817.91,374141482.13,-262664.22,,373878817.91,374141482.13,-262664.22,413502647.58,,,,,244208859.38,129373259.13,-22012878.73,,,,,,,,,,,,,,,1
89,603559.SH,20201012,20210507,20200930,1,1,3,-0.0266,,427037510.3,427037510.3,,,,,,,,,,,,,,,,-281556.36,,,434238139.91,350995018.36,,,3175602.84,7322849.72,44188678.11,9810120.09,,,,,,,,,,,,-5864533.12,1996655.86,513633.43,,-4381510.69,711342.67,-5092853.36,-3808676.29,-1284177.07,62083.13,-5030770.23,-3746593.16,-1284177.07,4657482.34,,,,,7487497.3,7500.0,437839.01,,,,,,,,,,,,,,,1
90,002829.SZ,20201010,20201010,20200930,1,1,3,0.52,0.52,352973752.86,352973752.86,,,,,,,,,,,,,,,,-2684698.07,,,277422758.42,164761602.07,,,2572161.9,7978678.32,39833263.47,10961469.03,,,,,,,,,,,,92904934.75,5030307.32,4616.66,,97930625.41,12906300.3,85024325.11,81587077.21,3437247.9,17748000.0,102772325.11,99335077.21,3437247.9,96896104.75,,,,,43440501.88,9964220.61,313002.19,,,,,,,,,,,,,,,1
91,603707.SH,20201010,20201010,20200930,1,1,3,0.66,0.66,2158370025.18,2158370025.18,,,,,,,,,,,,,,,,3426754.95,2307693.81,,1489699872.57,876448917.66,,,3371574.61,337996034.27,78720134.77,36339347.71,-3932789.26,,,,,,,,,,,672013966.28,25612850.1,64090.66,,697562725.72,88360603.98,609202121.74,613125613.02,-3923491.28,-6896700.16,602305421.58,608518535.2,-6213113.62,676716327.16,,,,,144129619.86,39033100.86,6654770.88,,,,,,,,,,,,,,,1
92,300208.SZ,20201012,20201012,20200930,1,1,3,-0.02,-0.02,543750515.21,543750515.21,,,,,,,,,,,,,,,,1462707.08,556422.34,,549964433.39,452795136.2,,,1270890.3,7959603.14,57045357.15,108987143.56,,,,,,,,,,,,-2557440.22,125981.28,6445616.56,,-8877075.5,-1128696.04,-7748379.46,-15199650.91,7451271.45,-92991151.71,-100739531.17,-115708134.82,14968603.65,6142155.68,,,,,2652185.13,96549081.61,-2275758.97,,,,,,,,,,,,,,,1
93,300504.SZ,20201012,20201012,20200930,1,1,3,0.3814,0.3814,1408918973.4,1408918973.4,,,,,,,,,,,,,,,,8913330.26,,,1303946337.93,1100172913.67,,,9414642.12,71071314.16,36102079.34,-7967670.82,-659031.97,,,,,,,,,,,122570556.51,849024.7,2416851.27,,121002729.94,19000861.41,102001868.53,102001868.53,,,102001868.53,102001868.53,,112743113.32,,,,,75608125.56,,6355552.49,,,,,,,,,,,,,,,1
94,300551.SZ,20201016,20201016,20200930,1,1,3,-0.11,-0.11,145280963.25,145280963.25,,,,,,,,,,,,,,,,1378675.56,,,183783907.07,92596641.56,,,1103146.83,44384379.54,19994241.34,-822045.83,-2727906.59,,,,,,,,,,,-24290605.31,2077719.58,96653.76,,-22309539.49,-226856.22,-22082683.27,-22615561.22,532877.95,,-22082683.27,-22615561.22,532877.95,-23763420.11,,,,,21444532.96,,,,,,,,,,,,,,,,,1
95,603898.SH,20201016,20201016,20200930,1,1,3,0.59,0.61,1406126157.57,1406126157.57,,,,,,,,,,,,,,,,24467708.89,-1481574.37,,1234636402.52,871526400.11,,,15442794.72,172971625.18,90686148.24,15958577.9,,,,,,,,,,,,210269298.33,10579556.75,15682488.93,,205166366.15,33166288.08,172000078.07,179794087.33,-7794009.26,-13120026.83,158880051.24,166674060.5,-7794009.26,186222952.27,,,,,65101321.97,20417921.13,4862153.25,,,,,,,,,,,,,,,1
96,605336.SH,20201016,20201016,20200930,1,1,3,1.18,1.18,468858239.16,468858239.16,,,,,,,,,,,,,,,1118674.72,2140548.69,,,332308911.96,237192785.18,,,6181525.74,55201947.61,27288891.06,-8987249.47,-776752.82,,,,,,,,,,,151798226.78,231659.23,1769996.24,,150259889.77,25451970.9,124807918.87,124807918.87,,,124807918.87,124807918.87,,140328506.72,,,,,14743065.83,,,,,,,,,,,,,,,,,1
97,688099.SH,20201016,20201016,20200930,1,1,3,-0.03,-0.03,1764781824.74,1764781824.74,,,,,,,,,,,,,,,-3194284.92,10024353.73,-1905201.72,,1785921473.91,1220228657.81,,,1735853.7,70519817.59,68146357.9,-5389581.19,-24767735.42,,,,,,,,,,,-6404225.88,23506.19,2870543.93,,-9251263.62,4474195.61,-13725459.23,-13294749.1,-430710.13,-11012259.8,-24737719.03,-24307008.9,-430710.13,33314071.37,,,,,405927058.58,313054.97,27483266.8,,,,,,,,,,,,,,,1
98,300225.SZ,20201016,20201016,20200930,1,1,3,0.1341,0.1341,594126679.53,594126679.53,,,,,,,,,,,,,,,,26416522.73,23236568.51,,555882262.25,413662937.73,,,1632686.86,67387934.78,47802516.88,-444967.54,-2842276.35,,,,,,,,,,,67774868.42,4009498.76,288487.16,,71495880.02,5929875.55,65566004.47,65606060.43,-40055.96,,65566004.47,65606060.43,-40055.96,44794228.96,,,,,21989875.52,,935957.51,,,,,,,,,,,,,,,1
99,300123.SZ,20201016,20201016,20200930,1,1,3,0.05,0.05,1348850760.3,1348850760.3,,,,,,,,,,,,,,,,759718.81,,,1285572667.99,948397861.22,,,8586248.85,35341679.71,184970641.97,65746751.71,,,,,,,,,,,,78181451.08,6232636.96,1375442.69,,83038645.35,23514448.54,59524196.81,50718535.51,8805661.3,-231898.09,59292298.72,50493839.62,8798459.1,142672223.0,,,,,33605562.61,,,,,,,,,,,,,,,,,1
100,300444.SZ,20201016,20201016,20200930,1,1,3,0.0527,0.0527,911452867.79,911452867.79,,,,,,,,,,,,,,,389541.37,-331022.15,-528862.77,,893897870.61,671414889.18,,,7076478.25,90887243.46,68090103.43,25028792.21,3608112.74,,,,,,,,,,,30611072.23,1997031.49,195795.36,,32412308.36,12167480.12,20244828.24,30894648.25,-10649820.01,,20244828.24,30894648.25,-10649820.01,30280170.53,,,,,40981291.25,23605409.16,1927386.29,,,,,,,,,,,,,,,1
101,300122.SZ,20201016,20201016,20200930,1,1,3,1.5491,1.5491,11049787151.66,11049787151.66,,,,,,,,,,,,,,,-42846.7,,,,8152233021.34,6627693921.2,,,49833272.98,818905682.12,141595623.03,110411588.48,-41694092.43,,,,,,,,,,,2909674445.12,118923.31,17225232.57,,2892568135.86,413972403.49,2478595732.37,2478595732.37,,,2478595732.37,2478595732.37,,2974881633.39,,,,,220986039.87,94787999.84,7845307.02,,,,,,,,,,,,,,,1
102,300050.SZ,20201016,20210227,20200930,1,1,3,0.03,0.03,473858848.78,473858848.78,,,,,,,,,,,,,,,,-274806.89,,,482260268.35,292558644.3,,,1744093.95,53296807.47,92790048.41,8690439.04,-105980.22,,,,,,,,,,,18286835.4,9520338.93,515030.14,,27292144.19,8536528.06,18755616.13,19577471.53,-821855.4,-700462.53,18055153.6,18877009.0,-821855.4,13679335.5,,,,,36444324.9,10989994.86,3921265.87,,,,,,,,,,,,,,,1
103,300568.SZ,20201016,20201016,20200930,1,1,3,0.24,0.24,610814731.51,610814731.51,,,,,,,,,,,,,,,2559314.63,144030.71,-1031429.81,,510402949.53,368348926.18,,,6484631.05,20922973.53,62817924.09,17035267.77,,,,,,,,,,,,122681321.66,1505561.5,581998.94,,123604884.22,29481588.47,94123295.75,102582585.67,-8459289.92,-938676.32,93184619.43,101643909.35,-8459289.92,122451110.49,,,,,33219985.28,17778763.59,3257960.54,,,,,,,,,,,,,,,1
104,600141.SH,20201016,20201016,20200930,1,1,3,0.3518,0.3518,15220255842.08,15220255842.08,,,,,,,,,,,,,,,-139030.01,74068353.65,70535028.23,,14839784707.23,13276888557.51,,,101869512.46,531834076.93,173441486.19,444045330.56,-27262745.6,,,,,,,,,,,478720104.78,32395390.11,47285735.81,,463829759.08,69666665.3,394163093.78,362306742.74,31856351.04,-4044493.91,390118599.87,358519890.1,31598709.77,458709403.45,,,,,243779306.14,427821982.07,10635758.23,,,,,,,,,,,,,,,1
105,002488.SZ,20201016,20201016,20200930,1,1,3,0.01,0.01,1949561795.3,1949126725.78,,435069.52,,,,,,,,,,,,,-114657.54,-32463370.4,-33926578.44,,1926079559.63,1644480388.25,,,4727862.82,83162963.05,101447045.65,66296036.85,-3148320.0,,,-3139287.93,,,,,,,,4725665.9,577042.84,5097022.41,,205686.33,-2488744.58,2694430.91,5130745.34,-2436314.43,922562.64,3616993.55,6053307.98,-2436314.43,39780807.07,,,,,26462641.48,67561575.55,4092584.34,,,,,,,,,,,,,,,1
106,603717.SH,20201016,20201016,20200930,1,1,3,-0.068,-0.068,441247932.47,441247932.47,,,,,,,,,,,,,,,,2826203.86,,,468521502.85,318568303.84,,,1879732.34,19717006.3,55057386.84,39235210.12,,,,,,,,,,,,-22858467.91,5683324.83,1064228.05,,-18239371.13,-1441701.96,-16797669.17,-16436916.66,-360752.51,,-16797669.17,-16436916.66,-360752.51,-20888574.76,,,,,9583134.96,39403209.13,5069919.19,,,,,,,,,,,,,,,1
107,002469.SZ,20201016,20201016,20200930,1,1,3,0.0929,0.0929,324810954.97,324810954.97,,,,,,,,,,,,,,,,4120812.01,-114040.87,,276475704.38,237278602.69,,,2802087.91,19735939.36,31242070.57,-5100479.87,,,,,,,,,,,,56945516.21,37721.24,1126334.5,,55856902.95,9414337.29,46442565.66,46732450.25,-289884.59,,46442565.66,46732450.25,-289884.59,52911967.53,,,,,20922552.08,1196360.4,6384103.6,,,,,,,,,,,,,,,1
108,300620.SZ,20201012,20201013,20200930,1,1,3,0.4839,0.4813,346277479.36,346277479.36,,,,,,,,,,,,,,,,667505.96,,,303075229.83,195906133.5,,,3388682.31,10382863.0,50647753.14,7769933.65,-3053824.11,,,,,,,,,,,54909376.66,1550297.73,186875.33,,56272799.06,11554448.7,44718350.36,43751908.99,966441.37,4407200.96,49125551.32,48159109.95,966441.37,65900906.17,,,,,30398696.07,,879733.78,,,,,,,,,,,,,,,1
109,002746.SZ,20201015,20201015,20200930,1,1,3,0.71,0.71,2376825405.98,2376825405.98,,,,,,,,,,,,,,,-8117431.33,57215214.66,,,2098763629.6,2058570988.0,,,6289905.08,13759203.49,31761590.1,-17846527.66,-4920670.76,,,,,,,,,,,329031804.82,47335.06,1428354.99,,327650784.89,-3993019.37,331643804.26,328087998.31,3555805.95,,331643804.26,328087998.31,3555805.95,285101931.6,,,,,1912643.58,9400130.87,27482847.11,,,,,,,,,,,,,,,1
110,300612.SZ,20201015,20201015,20200930,1,1,3,-0.07,-0.07,373880746.77,373880746.77,0.0,0.0,0.0,,,,,,,,,,,,0.0,-5876052.35,-3169225.64,0.0,381067411.39,280614191.22,0.0,0.0,3768007.32,50485871.78,26458837.09,-679551.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-6308796.72,369647.83,1457890.03,,-7397038.92,3125535.9,-10522574.82,-11206598.63,684023.81,-2592337.62,-13114912.44,-13798936.25,684023.81,-379155.56,,,,,17941152.75,0.0,731812.18,,,,,,,,,,,,,,,1
111,603138.SH,20201013,20201013,20200930,1,1,3,0.079,0.079,292474103.58,292474103.58,,,,,,,,,,,,,,,362896.87,3831701.19,,,274958962.35,196895305.86,,,606904.49,23555369.45,14702467.24,-2397178.6,,,,,,,,,,,,23588219.7,16390.22,158470.02,,23446139.9,5644927.31,17801212.59,19964562.66,-2163350.07,-2074.35,17799138.24,19962488.31,-2163350.07,19352936.39,,,,,40116568.61,,2499808.16,,,,,,,,,,,,,,,1
112,601058.SH,20201015,20201015,20200930,1,1,3,0.46,0.46,11163182779.9,11163182779.9,,,,,,,,,,,,,,,,-16960133.4,8279150.9,,9855752950.44,8067807893.95,,,45162219.64,668887302.28,449542361.51,280654301.38,-100564493.5,,,,,,,,,,,1335473968.16,8998443.68,34509295.23,,1309963116.61,123184783.44,1186778333.17,1173265612.13,13512721.04,-100343858.51,1086434474.66,1083357050.56,3077424.1,1540537963.39,,,,,227987029.15,201383912.92,19672883.98,,,,,,,,,,,,,,,1
